Postcode,City,Section,Buyertype,#N/A
3631,Maasmechelen,BB,Jongeren -18,
1600,Sint-Pieters-Leeuw,N,Volwassene,
2235,Houtvenne ,LL,Volwassene,
2235,Houtvenne ,LL,Volwassene,
2235,Houtvenne ,LL,Volwassene,
3900,pelt,RR,Volwassene,
3600,Genk,KK,Volwassene,
3583,Paal,S,Volwassene,
3620,Lanaken,PP,Volwassene,
3930,Hamont,EE,Volwassene,
3600,Genk,B,Kind (-12j),
3600,Genk,D,Minder validen,
3740,Bilzen,JJ,Volwassene,
3960,Bree,T,Jongeren -21,
3670,Oudsbergen,DD,Jongeren -18,
3680,Maaseik,LL,Jongeren -18,
3670,Oudsbergen,N,Kind (-12j),
3500,Hasselt,K,Volwassene,
3840,Borgloon,O,Jongeren -18,
3510,Kermt,TT,Kind (-12j),
3960,Bree,CC,Jongeren -18,
3630,Maasmechelen,F,Kind (-12j),
3560,Lummen,LL,Volwassene,
3665,As,LL,Volwassene,
3670,Oudsbergen,DD,Jongeren -18,
3670,Oudsbergen,DD,Volwassene,
3540,Herk-de-stad,B,Kind (-12j),
2321,Meer,Z6,Volwassene,
2321,Meer,Z6,Volwassene,
2270,Herenthout,CC,Volwassene,
3740,BIlzen,J,Kind (-12j),
3440,ZOUTLEEUW,GG,Kind (-12j),
3500,Hasselt,HH,Kind (-12j),
3740,Bilzen,R,Kind (-12j),
3740,Bilzen,R,Kind (-12j),
3660,Oudsbergen,HH,Volwassene,
3550,Heusden - Zolder,O,Volwassene,
3740,bilzen,J,Jongeren -18,
3670,Oudsbergen,D,Kind (-12j),
3600,Genk,RR,Jongeren -18,
3600,Genk,L,Volwassene,
3520,Zonhoven,L,Kind (-12j),
3520,Zonhoven,L,Volwassene,
3720,Kortessem,L,Volwassene,
3690,Zutendaal,L,Volwassene,
3630,Maasmechelen,L,Jongeren -18,
3600,Genk,CC,Kind (-12j),
3600,Genk,CC,Kind (-12j),
3990,Kleine-Brogel,D,Kind (-12j),
3730,Hoeselt,GG,Kind (-12j),
3500,Hasselt,LL,Kind (-12j),
3540,Herk-de-stad,D,Jongeren -18,
3272,Messelbroek,HH,Kind (-12j),
3950,Bocholt,DD,Volwassene,
3690,Zutendaal,R,Volwassene,
3520,Zonhoven,I,Jongeren -18,
3020,Herent,J,Kind (-12j),
3630,Maasmechelen,R,Jongeren -21,
3600,Genk,OO,Volwassene,
3545,Halen,NN,Volwassene,
3545,Halen,NN,Volwassene,
3700,Tongeren,O,Jongeren -18,
3530,houthalen,T,Volwassene,
3530,houthalen,T,NA Volw.,
3620,Lanaken,T,Jongeren -21,
3660,Oudsbergen,TT,Volwassene,
3660,Oudsbergen,TT,Jongeren -18,
3600,Genk,D,Minder validen,
3520,Zonhoven,R,Volwassene,
3950,Kaulille,BB,Volwassene,
3930,Achel,JJ,Jongeren -18,
3930,Achel,JJ,Jongeren -18,
3381,Kapellen-Glabbeek (BT),K,Volwassene,
3545,Halen,Z4,Volwassene,
3900,Overpelt,SS,Kind (-12j),
3530,Houthalen,CC,Volwassene,
3520,Zonhoven,JJ,Volwassene,
3980,Tessenderlo,K,Volwassene,
2270,Herenthout,N,Jongeren -18,
3540,Herk-de-stad,S,Volwassene,
3960,Bree,GG,Volwassene,
3960,Bree,GG,Volwassene,
2430,Laakdal,Z4,Kind (-12j),
2170,Merksem,JJ,Volwassene,
3620,Lanaken,CL2,Volwassene,
3630,Maasmechelen,JJ,Volwassene,
3511,Kuringen,J,Volwassene,
4690,Glones,Z2,Kind (-12j),
3530,Houthalen-Helchteren,NN,Volwassene,
3511,Kuringen,S,Volwassene,
3511,Kuringen,S,Kind (-12j),
3680,MAASEIK,RR,Volwassene,
3680,Opoeteren,Q1,Jongeren -21,
3680,Opoeteren,Q1,Jongeren -21,
3650,Dilsen-Stokkem,UU,Volwassene,
3530,Houthalen-Helchteren,NN,Volwassene,
3724,vliermaal,PP,Kind (-12j),
3940,Hechtel,NN,Volwassene,
3460,Bekkevoort,K,Jongeren -18,
3530,Helchteren,NN,Volwassene,
3550,Heusden-Zolder,N,Volwassene,
3570,Alken,MM,Volwassene,
3740,Bilzen,HH,Volwassene,
3720,Kortessem,MM,Jongeren -18,
3640,Kinrooi,BB,Volwassene,
3670,Oudsbergen,B,Volwassene,
3560,Meldert,QQ,Volwassene,
3960,Bree,NN,Volwassene,
3600,Genk,OO,Jongeren -18,
3640,Kinrooi,SS,Jongeren -18,
3640,Kinrooi,SS,Volwassene,
3660,Oudsbergen,GG,Jongeren -18,
3660,Oudsbergen,RR,Volwassene,
3730,Hoeselt,F,Jongeren -18,
3740,Beverst,MM,Kind (-12j),
3660,Oudsbergen,MM,Jongeren -18,
3670,Oudsbergen,I,Volwassene,
3530,Houthalen-Oost,CC,Jongeren -18,
3550,Heusden-Zolder,N,Kind (-12j),
3720,kortessem,D,Jongeren -18,
3530,Houthalen,OO,Volwassene,
3930,Hamont-Achel,CC,Kind (-12j),
3945,Ham,TT,Volwassene,
3970,Leopoldsburg,TT,Volwassene,
2322,hoogstraten,TT,Volwassene,
3700,TONGEREN,B,Volwassene,
3960,Bree,DD,Volwassene,
3640,Kinrooi,QQ,Volwassene,
3640,Kinrooi,QQ,Volwassene,
8480,Eernegem,SS,Kind (-12j),
3500,Hasselt,D,Volwassene,
3500,Hasselt,II,Jongeren -18,
3530,Houthalen,QQ,Kind (-12j),
3900,Pelt,TT,Volwassene,
3900,Overpelt,TT,Jongeren -18,
3900,Overpelt,TT,Kind (-12j),
3500,Hasselt,TT,Jongeren -18,
3220,Holsbeek,LL,Jongeren -18,
1840,LONDERZEEL,RR,Volwassene,
3520,Zonhoven,O,Kind (-12j),
3600,Genk,RR,Volwassene,
3582,Koersel,Q1,Jongeren -21,
3583,Paal,RR,Volwassene,
3630,Maasmechelen,DD,Volwassene,
3660,Oudsbergen,TT,Volwassene,
2275,Wechelderzande,C,Jongeren -18,
3770,Vlijtingen,MM,Kind (-12j),
3500,Hasselt,D,Jongeren -18,
3650,Dilsen-Stokkem,MM,Volwassene,
3390,Tielt-Winge,KK,Volwassene,
3582,Beringen,BB,Volwassene,
3582,Beringen,BB,Volwassene,
3520,ZONHOVEN,T,Jongeren -21,
3520,ZONHOVEN,T,Jongeren -21,
3590,Diepenbeek,BB,Volwassene,
3590,Diepenbeek,BB,Volwassene,
3590,Diepenbeek,BB,Volwassene,
3590,Diepenbeek,BB,Volwassene,
3600,Genk,NN,Kind (-12j),
3730,Hoeselt,NN,Volwassene,
3730,Hoeselt,NN,Kind (-12j),
3530,Houthalen,C,Jongeren -18,
3582,Koersel,II,Volwassene,
3690,Zutendaal,TT,Jongeren -18,
3511,Hasselt,J,Volwassene,
3511,Hasselt,J,Jongeren -18,
9040,Gent,LL,Volwassene,
3910,Neerpelt,QQ,Jongeren -18,
3620,Lanaken,M,Volwassene,
3520,Zonhoven,RR,Jongeren -18,
3590,Diepenbeek,HH,Kind (-12j),
3940,Eksel,Z1,Volwassene,
3078,Everberg,I,Volwassene,
3500,hasselt,J,Volwassene,
2220,Heist-op-den-berg,I,Volwassene,
3600,Genk,SS,Volwassene,
3600,Genk,SS,Jongeren -18,
3600,Genk,SS,Jongeren -18,
3670,Oudsbergen,I,Kind (-12j),
3600,Genk,UU,Kind (-12j),
3530,Houthalen,G,Volwassene,
3600,Genk,MM,Kind (-12j),
3900,pelt,II,Kind (-12j),
3740,Beverst,L,Kind (-12j),
2400,Mol,S,Volwassene,
3920,Lommel,II,Volwassene,
3500,HASSELT,S,Jongeren -21,
3900,Pelt,RR,Jongeren -18,
3730,Hoeselt,QQ,Volwassene,
3900,Pelt,S,Volwassene,
3530,Houthalen,QQ,Kind (-12j),
3590,Diepenbeek,JJ,Jongeren -18,
3590,Diepenbeek,JJ,Volwassene,
3500,Hasselt,S,Jongeren -21,
3520,Zonhoven,T,Volwassene,
3500,Hasselt,S,Volwassene,
2350,vosselaar,T,Volwassene,
3530,Houthalen,QQ,Jongeren -18,
3630,Maasmechelen,QQ,Kind (-12j),
3630,Maasmechelen,TT,Volwassene,
3680,Maaseik,J,Kind (-12j),
3520,Zonhoven,PP,Kind (-12j),
3970,Heppen,S,Volwassene,
3660,Oudsbergen,S,NA Volw.,
3970,Leopoldsburg,II,Jongeren -18,
3630,Maasmechelen,S,Kind (-12j),
3660,Oudsbergen,TT,Jongeren -18,
3668,niel-bij-as,HH,NA Volw.,
3580,Beringen,CC,Volwassene,
3560,Lummen,P,Minder validen,
3740,Bilzen,P,Volwassene,
3740,Bilzen,P,Jongeren -18,
3530,Houthalen,G,Volwassene,
3530,Houthalen-Helchteren,R,Jongeren -21,
3530,Houthalen-Helchteren,R,Kind (-12j),
3650,Dilsem-Stokkem,PP,Jongeren -18,
3665,As,EE,Jongeren -18,
3600,Genk,Z3,Volwassene,
3500,Hasselt,CC,Jongeren -18,
3582,Koersel,S,Jongeren -21,
3900,Overpelt,MM,Jongeren -18,
3500,Hasselt,CC,Volwassene,
3910,Neerpelt,BB,Jongeren -18,
3910,Neerpelt,BB,Jongeren -18,
3620,Lanaken,O,Jongeren -18,
3621,Rekem,O,Volwassene,
3450,Geetbets,JJ,Kind (-12j),
3650,Rotem,O,Kind (-12j),
3680,Maaseik,MM,Volwassene,
3665,As,S,Jongeren -21,
3590,Diepenbeek,OO,Kind (-12j),
3582,Beringen,MM,Volwassene,
3110,Rotselaar,HH,Volwassene,
2360 ,Oud-Turnhout,Q1,Volwassene,
3960,bree,E,Volwassene,
3520,zonhoven,BB,Volwassene,
3960,Bree,EE,Volwassene,
2500,Lier,B,Volwassene,
1000,Brussel,HH,Volwassene,
3600,Genk,R,Volwassene,
3670,Oudsbergen,R,Volwassene,
3960,Bree,DD,Volwassene,
3620,Lanaken,Z2,NA kind -12j,
3570,Alken,D,Volwassene,
3520,Zonhoven,QQ,Kind (-12j),
3550,Heusden-Zolder,Z5,Volwassene,
3700,Tongeren,NN,Jongeren -18,
3520,Zonhoven,QQ,Volwassene,
3500,Hasselt,Z1,Volwassene,
3500,Hasselt,Z1,Volwassene,
3910,Pelt,SS,Volwassene,
3520,ZOnhoven,QQ,Kind (-12j),
3590,Diepenbeek,EE,Volwassene,
3740,Bilzen,L,Kind (-12j),
3600,Genk,S,Volwassene,
3590,Diepenbeek,S,Volwassene,
3582,Koersel,DD,Jongeren -18,
3600,Genk,FF,Kind (-12j),
3460,bekkevoort,SS,Jongeren -18,
3545,Halen,T,Volwassene,
3110,Rotselaar,HH,Kind (-12j),
3690,Zutendaal,M,Volwassene,
3660,Oudsbergen,LL,Volwassene,
3660,Oudsbergen,LL,Mindervalide -18j,
3511,Kuringen,M,Volwassene,
3740,Bilzen,H,Volwassene,
3740,Bilzen,H,Volwassene,
3540,herk-de-stad,UU,Volwassene,
3600,Genk,R,Volwassene,
3670,Oudsbergen,OO,Volwassene,
3500,Hasselt,S,NA Volw.,
3730,Hoeselt,R,Volwassene,
3680,Neeroeteren,TT,Volwassene,
3540,HERK DE STAD,Z4,Volwassene,
3540,HERK DE STAD,Z4,Volwassene,
3740,Bilzen,T,Volwassene,
3010,Kessel-Lo,R,Volwassene,
3590,Diepenbeek,BB,Volwassene,
3980,Tessenderlo,DD,Jongeren -18,
3980,Tessenderlo,DD,Kind (-12j),
3510,Hasselt,M,Volwassene,
3660,Oudsbergen,TT,Jongeren -18,
3583,Paal,CC,Volwassene,
3700,Tongeren,R,Volwassene,
3001,Heverlee,PP,Volwassene,
3970,Leopoldsburg,OO,Jongeren -18,
3630,Maasmechelen,U,Volwassene,
3600,GENK,CC,Jongeren -18,
3670,Oudsbergen,U,Volwassene,
3650,Dilsen-stokkem,GG,Volwassene,
3590,Diepenbeek,T,Volwassene,
3621,Rekem,O,Volwassene,
3540,Herk de Stad,T,Volwassene,
3500,Hasselt,DD,Volwassene,
3770,Riemst,R,Jongeren -21,
3530,Helchteren,T,Jongeren -21,
2490,Balen,F,Jongeren -18,
3500,Hasselt,RR,Volwassene,
3650,Dilsen-Stokkem,Q1,Volwassene,
3680,Neeroeteren,R,Volwassene,
3640,Kinrooi,T,NA Volw.,
3530,Helchteren,R,Jongeren -21,
3670,Oudsbergen,CC,Volwassene,
3600,GEnk,UU,Volwassene,
3600,Genk,QQ,Volwassene,
3670,Oudsbergen,CC,Volwassene,
3680,Neeroeteren,D,Volwassene,
3670,Oudsbergen,CC,Volwassene,
3665,As,T,NA Jongeren -21,
3740,Bilzen,T,NA Volw.,
3500,HASSELT,Q1,Volwassene,
3621,Rekem,T,Jongeren -21,
3530,Helchteren,Q1,Volwassene,
3530,Houthalen-helchteren,M,Volwassene,
3520,Zonhoven,C,Kind (-12j),
3730,Hoeselt ,C,Volwassene,
3454,Rummen,S,Volwassene,
3600,Genk,KK,Volwassene,
3700,Tongeren,N,Volwassene,
3680,Maaseik,T,Volwassene,
3670,Oudsbergen,S,Jongeren -21,
9130,Kieldrecht,QQ,Volwassene,
3680,Maaseik,JJ,Volwassene,
3740,Munsterbilzen,L,Kind (-12j),
3740,Bilzen,S,Jongeren -21,
3630,Opgrimbie,TT,Volwassene,
3550,Heusden,NN,Volwassene,
3550,Heusden,NN,Kind (-12j),
3120,Tremelo,F,Jongeren -18,
3722,wintershoven,E,Volwassene,
3500,Hasselt,JJ,Volwassene,
3650,Dilsen-Stokkem,H,Volwassene,
3910,Pelt,K,Volwassene,
3500,Hasselt,Z7,Minder validen,
3600,Genk,QQ,Volwassene,
3960,Bree,EE,Volwassene,
3960,Bree,EE,Jongeren -18,
3630,Opgrimbie,TT,Kind (-12j),
3660,Oudsbergen,R,Jongeren -21,
3670,Oudsbergen,DD,Volwassene,
3665,AS,U,Volwassene,
3600,Genk,U,NA Volw.,
3665,As,JJ,Volwassene,
3971,Heppen,J,Volwassene,
3530,Houthalen,G,Volwassene,
3620,Lanaken,R,Volwassene,
3950,Bocholt,S,Volwassene,
3512,Stevoort,C,Volwassene,
3640,Molenbeersel,MM,Jongeren -18,
3900,Pelt,R,Volwassene,
3670,Oudsbergen,II,Volwassene,
3670,Oudsbergen,II,Volwassene,
3630,Maasmechelen,S,Jongeren -21,
3511,Kuringen,OO,Kind (-12j),
3545,Halen,T,Volwassene,
3640,Kinrooi,I,Kind (-12j),
3590,Diepenbeek ,S,Volwassene,
3670,Oudsbergen,GG,Jongeren -18,
3670,Oudsbergen,GG,Jongeren -18,
3740,bilzen,T,NA Jongeren -21,
2930,Brasschaat,Z5,Volwassene,
3550,Zolder,LL,Volwassene,
3670,Oudsbergen,U,Kind (-12j),
3960,Bree,S,Volwassene,
3950,Bocholt,K,Volwassene,
3294,Molenstede,R,Volwassene,
2400,Mol,R,Volwassene,
3740,Bilzen,L,Volwassene,
3740,Bilzen,L,Volwassene,
2235,Westmeerbeek,II,Volwassene,
8500,Kortrijk,R,Jongeren -21,
3630,Maasmechelen,D,Volwassene,
1970,Wezembeek-oppem,M,Volwassene,
1970,Wezembeek-oppem,M,Volwassene,
1970,Wezembeek-oppem,M,Volwassene,
1970,Wezembeek-oppem,M,Volwassene,
3600,Genk,PP,Jongeren -18,
3600,Genk,MM,Volwassene,
3832,ulbeek,Q1,NA Jongeren -21,
3740,Bilzen,PP,Volwassene,
3600,Genk,Q1,Jongeren -21,
3530,Houthalen,OO,Volwassene,
3900,Overpelt,C,Jongeren -18,
3500,Hasselt,MM,Volwassene,
3640,Kinrooi,BB,Volwassene,
3740,bilzen,C,Minder validen,
3540,Herk-de-stad,CC,Volwassene,
3690,Zutendaal,TT,Kind (-12j),
3690,ZUTENDAAL,GG,Volwassene,
3950,Bocholt,SS,Kind (-12j),
3900,Overpelt,D,Volwassene,
3001,Heverlee,II,Volwassene,
3590,Diepenbeek,L,Volwassene,
3600,GENK,N,Volwassene,
3600,Genk,J,Volwassene,
3660,Oudsbergen,NN,Jongeren -18,
3665,As,R,Volwassene,
3600,Genk,UU,Volwassene,
3600,Genk,R,Volwassene,
3971,Heppen,CC,Kind (-12j),
3600,Genk,TT,Volwassene,
3630,MAASMECHELEN,GG,Volwassene,
3640,kinrooi,T,Volwassene,
3560,Lummen,CC,Volwassene,
3560,Lummen,CC,Volwassene,
3560,Lummen,CC,Volwassene,
3583,Paal,HH,Volwassene,
3600,GENK,EE,Volwassene,
3320,Hoegaarden,JJ,Volwassene,
3530,Houthalen,NN,Volwassene,
3550,Heusden-Zolder,Q1,Volwassene,
3550,Heusden-Zolder,Q1,Volwassene,
3530,Houthalen-Helchteren ,M,Volwassene,
3500,HASSELT,GG,Volwassene,
Niel-bij-As,3668,GG,NA Volw.,
3590,Diepenbeek,J,Jongeren -18,
3600,Genk,G,NA Volw.,
3600,genk,TT,Volwassene,
3740,Grote spouwen,MM,Volwassene,
3723,Guigoven,I,Volwassene,
3960,Bree,E,Volwassene,
3600,Genk,TT,Volwassene,
3510,HASSELT,T,Volwassene,
3600,GENK,T,Volwassene,
3600,Genk,Z4,Volwassene,
3472,Kersbeek-Miskom,GG,Volwassene,
3680,Maaseik,R,Volwassene,
3680,Opoeteren,OO,Jongeren -18,
3620,Lanaken,JJ,Volwassene,
3700,tongeren,T,NA Volw.,
3510,Kermt,RR,Volwassene,
3550,Zolder,LL,Jongeren -18,
2440,Geel,QQ,Volwassene,
3545,Halen,EE,Volwassene,
3650,Dilsen-Stokkem,TT,Volwassene,
3690,Zutendaal,M,Volwassene,
3600,Genk,R,NA Jongeren -21,
3980,Tessenderlo,BB,NA Volw.,
3590,Diepenbeek,T,Volwassene,
1745,Opwijk,R,Jongeren -21,
3700,Tongeren,T,Volwassene,
3600,Genk,T,Volwassene,
3550,Heusden-Zolder,HH,Volwassene,
3980,tessenderlo,HH,Jongeren -18,
3520,zonhoven,KK,Volwassene,
3690,Zutendaal,Z6,Volwassene,
3650,Dilsen-Stokkem,TT,Kind (-12j),
3660,Oudsbergen,R,NA Volw.,
3290,Schaffen,II,Volwassene,
3980,Tessenderlo,GG,Volwassene,
3680,Opoeteren,MM,Jongeren -18,
3670,Oudsbergen,TT,Jongeren -18,
3670,Oudsbergen,TT,Jongeren -18,
3600,Genk,O,Volwassene,
3910,Neerpelt,MM,Jongeren -18,
3583,Beringen,T,Volwassene,
3582,Koersel,NN,Kind (-12j),
3570,ALKEN (ALKEN),R,Volwassene,
3545,Halen,OO,Volwassene,
3550,Heusden Zolder,I,Volwassene,
3990,Peer,NN,Volwassene,
3650,Dilsen stokkem,Q1,Volwassene,
3620,Lanaken,DD,Kind (-12j),
3700,Tongeren,S,Jongeren -21,
3581,Beverlo,N,Volwassene,
3600,Genk,S,Jongeren -21,
3740,Bilzen,T,NA Jongeren -21,
3900,Pelt,H,Volwassene,
3511,Kuringen,GG,Volwassene,
3583,Paal,SS,Volwassene,
3583,Paal,SS,Volwassene,
3660,Oudsbergen,T,Volwassene,
3511,Kuringen,GG,Jongeren -18,
3670,Oudsbergen,DD,Jongeren -18,
3670,Oudsbergen,NN,Jongeren -18,
3600,genk,T,Jongeren -21,
2490,Balen,BB,Volwassene,
3680,Maaseik,U,Volwassene,
3550,Heusden-zolder,D,Volwassene,
3550,Heusden-Zolder,DD,Volwassene,
3910,Neerpelt,H,Volwassene,
3550,Heusden-Zolder,DD,Volwassene,
3202,Rillaar,I,Volwassene,
3550,Heusden-Zolder,U,Volwassene,
3600,Genk,KK,Volwassene,
3960,Bree,CC,Kind (-12j),
3600,Genk,E,Volwassene,
3512,Stevoort,N,Kind (-12j),
2440,Geel,N,Kind (-12j),
3600,Genk,MM,Volwassene,
3600,Genk,R,Kind (-12j),
3511,Kuringen,KK,NA  Jong. -18,
3511,Kuringen,KK,Volwassene,
3650,dilsen,C,Volwassene,
3520,Zonhoven,TT,Volwassene,
3540,herk de stad,R,NA Jongeren -21,
3590,Diepenbeek,U,Volwassene,
3540,Herk-de-Stad,LL,Volwassene,
3990,Peer,Q1,Volwassene,
3730,Hoeselt,CC,Volwassene,
3600,Genk,DD,Volwassene,
3600,Genk,S,Jongeren -21,
3900,pelt,T,Volwassene,
3530,Houthalen ,TT,Volwassene,
3582,Koersel,GG,Volwassene,
3582,Koersel,GG,Volwassene,
3900,Pelt,I,Volwassene,
3520,Zonhoven,PP,Volwassene,
3665,As,M,Volwassene,
3665,As,M,Volwassene,
3590,Diepenbeek,T,Jongeren -21,
3960,Bree,R,Volwassene,
3960,Opitter,R,Jongeren -21,
3900,Pelt,OO,Jongeren -18,
3600,Genk,QQ,Volwassene,
3590,Diepenbeek,Z3,Volwassene,
3590,Diepenbeek,Z3,Volwassene,
3012,Wilsele-Putkapel,NN,NA Volw.,
3690,Zutendaal,S,NA Jongeren -21,
3930,Achel,T,Volwassene,
2230,Herselt,S,Volwassene,
3600,Genk,Q1,Volwassene,
3600,Genk,T,Volwassene,
3530,Helchteren,T,Volwassene,
3511,Kuringen,BB,Volwassene,
3600,Genk,JJ,Volwassene,
3500,hasselt,OO,Volwassene,
3600,Genk,Q1,Volwassene,
3900,Overpelt,T,Jongeren -21,
3670,Oudsbergen,OO,Volwassene,
3570,Alken,SS,NA Volw.,
3830,Wellen,JJ,Volwassene,
3630,maasmechelen,M,Volwassene,
3520,Zonhoven,T,Volwassene,
3600,Genk,TT,Volwassene,
2300,Turnhout,I,Volwassene,
3510,Hasselt,R,Jongeren -21,
3600,Genk,HH,Jongeren -18,
3690,Zutendaal ,L,Volwassene,
3724,Vliermaal,PP,Volwassene,
3700,tongeren,T,NA Volw.,
3690,zutendaal,J,Volwassene,
3520,Zonhoven,R,Volwassene,
3650,Dilsen-stokkem,RR,Volwassene,
3600 ,Genk,R,Volwassene,
3910,pelt,K,Volwassene,
3970,Leopoldsburg,Q1,Volwassene,
2300,TURNHOUT,M,Volwassene,
3600,Genk,T,Volwassene,
3550,Heusden-zolder,T,NA Jongeren -21,
3740,Bilzen,MM,Jongeren -18,
3530,HOUTHALEN,PP,Volwassene,
3500,Hasselt,LL,NA Volw.,
3930,Hamont-Achel,R,Volwassene,
2490,Balen,K,Volwassene,
3621,Lanaken,T,Volwassene,
3560,Lummen,PP,Volwassene,
3520,Zonhoven,TT,Volwassene,
3740,Bilzen,QQ,Jongeren -18,
3500,Hasselt,TT,Volwassene,
3600,GENK,OO,Volwassene,
3600,Genk,OO,Jongeren -18,
3550,Heusden-Zolder,TT,Volwassene,
3960,bree,DD,Jongeren -18,
3740,Bilzen,T,Volwassene,
3600,Genk,R,Volwassene,
3600,Genk,T,Minder validen,
3600,Genk,T,Minder validen,
3620,Lanaken,T,Volwassene,
3520,Zonhoven,LL,NA Volw.,
3500,Hasselt,K,Jongeren -18,
3582,KOERSEL,NN,Volwassene,
2300,Turnhout ,TT,Volwassene,
3600,Genk,R,Jongeren -21,
3581,Beverlo,T,Jongeren -21,
3630,MAASMECHELEN,T,Volwassene,
3600,Genk,Z1,Volwassene,
3930,Hamont-Achel ,HH,Volwassene,
3850,kozen,T,Volwassene,
3660,Oudsbergen,GG,Volwassene,
2200,Herentals,R,NA Jongeren -21,
3290,diest,NN,Volwassene,
3945,Kwaadmechelen,NN,Volwassene,
3600,Genk,S,Kind (-12j),
3660,Oudsbergen,PP,Kind (-12j),
3640,Kinrooi,R,Jongeren -21,
3690,zutendaal,T,NA Volw.,
3890,Boekchout,NN,Jongeren -18,
3640,kinrooi,R,Jongeren -21,
3660,Opglabeek ,R,NA Volw.,
3920,Lommel,T,Jongeren -21,
3940,Hechtel,T,Volwassene,
3010,Kessel-Lo (Leuven),FF,Volwassene,
3690,zutendaal,PP,Volwassene,
3500,Hasselt,MM,NA Volw.,
3960,Bree,TT,Volwassene,
3583,Beringen,MM,NA Volw.,
3510,Spalbeek,TT,Volwassene,
3510,Spalbeek,TT,Volwassene,
3560,Lummen,U,Volwassene,
3680,Maaseik,Q1,Volwassene,
3500,Hasselt,DD,NA Volw.,
3530,Houthalen-Helchteren,N,Volwassene,
3600,Genk,R,Kind (-12j),
3950,Kaulille,J,Volwassene,
3660,Oudsbergen,NN,Volwassene,
3582,Koersel,NN,Volwassene,
3600,Genk,UU,Kind (-12j),
3660,Oudsbergen,R,Volwassene,
3650,Dilsen-Stokkem,R,Jongeren -21,
3530,Houthalen-helchteren,R,Jongeren -21,
3960,Bree,T,Volwassene,
3990,peer,D,NA Volw.,
3600,Genk,Z4,Volwassene,
3600,Genk,Z4,Volwassene,
3580,Beringen,R,Volwassene,
3600,Genk,T,Volwassene,
3670,Oudsbergen,Q1,Volwassene,
3530,Houthalen,B,NA Volw.,
3600,Genk,TT,NA Volw.,
3600,genk,S,Volwassene,
3600,Genk,R,Volwassene,
3668,niel bij as,QQ,Volwassene,
3600,Genk,PP,NA Volw.,
3600,Genk,T,NA Jongeren -21,
3530,Houthalen,OO,Volwassene,
3600,Genk,PP,Volwassene,
3540,Herk-De-Stad,G,Volwassene,
3630,Maasmechelen,GG,NA Volw.,
3520,Zonhoven,R,Volwassene,
3530,Houthalen-Helchteren ,HH,NA Volw.,
3600,Genk,BB,Volwassene,
3690,zutendaal,NN,Jongeren -18,
3550,Heusden zolder,T,Volwassene,
3590,Diepenbeek,II,NA Volw.,
3600,Genk,FF,Volwassene,
3600,Genk,FF,Volwassene,
3290,Diest,MM,Volwassene,
3500,Hasselt,Q1,Volwassene,
8930,Louwen,NN,Kind (-12j),
3600,Genk,U,NA Volw.,
3740,Bilzen,MM,Volwassene,
3970,Leopoldsburg ,R,Volwassene,
3500,Hasselt,Z1,Volwassene,
3500,Hasselt,S,Volwassene,
3620,Zonhoven,C,Minder validen,
3600,Genk,S,Volwassene,
3940,Hechtel-Eksel,Z1,Volwassene,
3530,houthalen,T,Volwassene,
3920,lommel,CC,Volwassene,
3520,Zonhoven,G,Volwassene,
3000,Leuven,S,Volwassene,
3640,Kinrooi,T,Volwassene,
3590,Diepenbeek,T,Volwassene,
3722,Vliermaalroot,T,Volwassene,
3600,Genk,TT,Volwassene,
3670,Oudsbergen,Q1,Volwassene,
3600,Genk,GG,Volwassene,
3600,Genk,GG,Volwassene,
3600,Genk,GG,Volwassene,
3600,Genk,GG,Volwassene,
3910,Neerpelt,JJ,Volwassene,
3740,bilzen,II,Volwassene,
3510,Kermt,NN,Volwassene,
3510,Kermt,NN,Volwassene,
3510,Kermt,NN,Volwassene,
3510,Kermt,NN,Jongeren -18,
3150,Wespelaar,EE,Volwassene,
3690,Zutendaal,KK,NA Volw.,
3290,Schaffen,K,Volwassene,
3900,Pelt,T,NA Volw.,
3590,Diepenbeek ,II,Volwassene,
3583,Paal,R,Volwassene,
3550,Heusden-Zolder,TT,Volwassene,
3630,maasmechelen,LL,Minder validen,
3740,Bilzen,R,Volwassene,
3550,Heusden Zolder,S,Jongeren -21,
3600,GENK,SS,Volwassene,
3600,Genk,D,Minder validen,
3600,Genk,M,NA Volw.,
3631,Maasmechelen,RR,Kind (-12j),
3630,Maasmechelen,UU,Volwassene,
3090,Jezus-Eik,CC,Volwassene,
3590,Diepenbeek,CL1,Volwassene,
3600,Genk,HH,Jongeren -18,
3582,Koersel,Z7,Volwassene,
3910,Neerpelt,EE,Volwassene,
3460,assent,M,Volwassene,
3665,As,T,Volwassene,
2100,Antwerpen,KK,NA Volw.,
3020,Herent,R,Jongeren -21,
3500,Hasselt,M,Jongeren -18,
3600,Genk,N,Kind (-12j),
3680 ,Neeroeteren,Q1,Volwassene,
3530,Houthalen,T,Volwassene,
2400,Mol,LL,Volwassene,
3590,Diepenbeek,BB,Volwassene,
3520,Zonhoven,HH,Volwassene,
3520,Zonhoven,HH,Volwassene,
3530,Houthalen,G,Jongeren -18,
3600,Genk,G,Jongeren -18,
3600,Genk,CC,Kind (-12j),
3500,Hasselt,LL,Volwassene,
3665,As,NN,Kind (-12j),
3461,MOLENBEEK-W.,T,Volwassene,
3920,Lommel,OO,Volwassene,
3920,Lommel,OO,Volwassene,
3600,Genk,B,Volwassene,
